person_key,event_name,gender,times,dates
60939,400 FR (LCM),F,"['264.36', '261.67', '262.92', '264.55', '264.36', '261.67', '263.05', '264.55', '264.36', '261.67', '263.05', '274.27', '274.6', '263.84', '262.92', '274.27', '264.36', '263.84', '262.92', '274.27', '274.6', '261.67', '262.92', '274.27', '274.6', '261.67', '262.92', '264.55', '264.36', '263.84', '262.92', '264.55', '274.6', '263.84', '263.05', '264.55', '264.36', '263.84', '263.05', '274.27', '274.6', '263.84', '262.92', '264.55', '274.6', '261.67', '263.05', '264.55', '274.6', '263.84', '263.05', '274.27', '264.36', '263.84', '263.05', '264.55', '274.6', '261.67', '263.05', '274.27', '264.36', '261.67', '262.92', '274.27']","['20140606', '20150326', '20150801', '20170708', '20140606', '20150326', '20160609', '20170708', '20140606', '20150326', '20160609', '20180601', '20130724', '20140722', '20150801', '20180601', '20140606', '20140722', '20150801', '20180601', '20130724', '20150326', '20150801', '20180601', '20130724', '20150326', '20150801', '20170708', '20140606', '20140722', '20150801', '20170708', '20130724', '20140722', '20160609', '20170708', '20140606', '20140722', '20160609', '20180601', '20130724', '20140722', '20150801', '20170708', '20130724', '20150326', '20160609', '20170708', '20130724', '20140722', '20160609', '20180601', '20140606', '20140722', '20160609', '20170708', '20130724', '20150326', '20160609', '20180601', '20140606', '20150326', '20150801', '20180601']"
60939,200 FR (LCM),F,"['130.97', '126.5', '126.48', '127.39', '130.97', '128.38', '126.48', '132.22', '130.97', '128.38', '125.78', '127.39', '132.2', '128.38', '125.78', '127.39', '130.97', '128.38', '126.48', '127.39', '132.2', '126.5', '125.78', '132.22', '132.2', '128.38', '126.48', '132.22', '130.97', '128.38', '125.78', '132.22', '130.97', '126.5', '125.78', '127.39', '132.2', '128.38', '125.78', '132.22', '132.2', '126.5', '126.48', '127.39', '132.2', '128.38', '126.48', '127.39', '130.97', '126.5', '126.48', '132.22', '132.2', '126.5', '126.48', '132.22', '130.97', '126.5', '125.78', '132.22', '132.2', '126.5', '125.78', '127.39']","['20140517', '20150327', '20160610', '20170707', '20140517', '20140722', '20160610', '20180520', '20140517', '20140722', '20150731', '20170707', '20130724', '20140722', '20150731', '20170707', '20140517', '20140722', '20160610', '20170707', '20130724', '20150327', '20150731', '20180520', '20130724', '20140722', '20160610', '20180520', '20140517', '20140722', '20150731', '20180520', '20140517', '20150327', '20150731', '20170707', '20130724', '20140722', '20150731', '20180520', '20130724', '20150327', '20160610', '20170707', '20130724', '20140722', '20160610', '20170707', '20140517', '20150327', '20160610', '20180520', '20130724', '20150327', '20160610', '20180520', '20140517', '20150327', '20150731', '20180520', '20130724', '20150327', '20150731', '20170707']"
60939,100 FR (LCM),F,"['61.94', '61.04', '60.39', '61.04', '64.23', '60.87', '60.39', '61.04', '61.94', '60.87', '62.24', '61.04', '64.23', '61.04', '60.39', '61.04', '61.94', '60.87', '60.39', '61.04', '61.94', '61.04', '62.24', '61.04', '64.23', '61.04', '62.24', '61.04', '64.23', '60.87', '62.24', '61.04']","['20140517', '20140722', '20150731', '20180519', '20130730', '20150612', '20150731', '20180519', '20140517', '20150612', '20160116', '20180519', '20130730', '20140722', '20150731', '20180519', '20140517', '20150612', '20150731', '20180519', '20140517', '20140722', '20160116', '20180519', '20130730', '20140722', '20160116', '20180519', '20130730', '20150612', '20160116', '20180519']"
60939,1000 FR (SCY),F,"['609.49', '631.64', '597.59', '614.47']","['20140326', '20141019', '20160227', '20171103']"
60939,1650 FR (SCY),F,"['1018.41', '993.04', '1004.55', '1024.27']","['20140326', '20150324', '20160315', '20180224']"
60939,500 FR (SCY),F,"['295.44', '289.81', '295.48', '296.28']","['20140326', '20150326', '20160226', '20180222']"
60939,200 FR (SCY),F,"['112.46', '112.65', '111.79', '112.34']","['20140326', '20150327', '20160317', '20180223']"
63756,200 FR (SCY),M,"['112.4', '112.85', '105.33', '105.14', '112.4', '112.85', '110.68', '105.14', '112.4', '110.48', '110.68', '105.14', '112.4', '110.48', '105.33', '105.14']","['20140320', '20151011', '20160219', '20171215', '20140320', '20151011', '20161001', '20171215', '20140320', '20150220', '20161001', '20171215', '20140320', '20150220', '20160219', '20171215']"
64498,100 FL (SCY),M,"['53.51', '50.13', '49.13', '47.49', '52.72', '50.13', '49.13', '47.49']","['20131004', '20140320', '20150320', '20161209', '20130307', '20140320', '20150320', '20161209']"
64498,200 FL (LCM),M,"['129.59', '120.23', '119.34', '117.62']","['20130718', '20140805', '20150730', '20170627']"
64498,200 FR (SCY),M,"['104.52', '100.97', '101.51', '95.58', '108.58', '100.97', '101.51', '95.58']","['20130322', '20140321', '20141205', '20161209', '20131004', '20140321', '20141205', '20161209']"
64498,100 FL (LCM),M,"['58.2', '55.5', '54.86', '53.33']","['20130718', '20140805', '20150801', '20170629']"
64498,400 FR (LCM),M,"['255.31', '245.71', '247.06', '243.13']","['20130711', '20140805', '20150725', '20170630']"
64498,1000 FR (SCY),M,"['591.83', '564.52', '559.5', '580.13', '589.18', '564.52', '559.5', '580.13']","['20131011', '20140320', '20150317', '20161104', '20130321', '20140320', '20150317', '20161104']"
64498,200 FL (SCY),M,"['113.6', '110.45', '106.71', '101.88']","['20130321', '20140320', '20141206', '20170315']"
64498,500 FR (SCY),M,"['291.2', '275.56', '271.52', '261.24', '289.27', '275.56', '271.52', '261.24']","['20131004', '20140320', '20150205', '20161201', '20121206', '20140320', '20150205', '20161201']"
64498,400 IM (LCM),M,"['297.45', '296.79', '292.76', '278.66']","['20130711', '20140523', '20150620', '20170707']"
64498,200 IM (LCM),M,"['142.92', '140.43', '133.14', '125.12']","['20130426', '20140717', '20150619', '20170706']"
64498,100 FR (SCY),M,"['48.83', '47.87', '46.68', '44.47']","['20130314', '20140322', '20150320', '20170317']"
64498,50 FR (SCY),M,"['23.55', '22.86', '22.16', '20.32', '23.25', '22.86', '22.16', '20.32']","['20121208', '20140306', '20150205', '20161202', '20131004', '20140306', '20150205', '20161202']"
64498,200 IM (SCY),M,"['123.22', '117.18', '116.19', '108.64']","['20130314', '20140320', '20150321', '20161201']"
64498,100 BR (SCY),M,"['64.41', '62.14', '61.22', '57.73']","['20131004', '20140306', '20150306', '20161015']"
64498,400 IM (SCY),M,"['263.64', '241.36', '244.16', '237.88']","['20130307', '20140320', '20150319', '20161112']"
64498,200 FR (LCM),M,"['120.24', '114.92', '114.37', '110.44']","['20130711', '20140805', '20150802', '20170707']"
64498,100 FR (LCM),M,"['56.38', '55.1', '52.22', '50.73']","['20130524', '20140619', '20150731', '20170706']"
64761,200 FR (LCM),M,"['129.31', '126.06', '121.54', '126.69']","['20140730', '20150719', '20160730', '20180630']"
64761,200 BR (SCY),M,"['144.08', '140.28', '132.13', '130.74']","['20140403', '20150228', '20160227', '20171203']"
64761,500 FR (SCY),M,"['301.11', '285.88', '284.46', '277.23']","['20140314', '20150516', '20160226', '20180511']"
64761,400 FR (LCM),M,"['267.53', '259.79', '256.45', '269.07']","['20140730', '20150718', '20160729', '20180420']"
64761,400 IM (SCY),M,"['274.53', '259.07', '257.94', '244.91']","['20140314', '20150228', '20151204', '20180303']"
64761,200 IM (LCM),M,"['151.92', '141.5', '135.04', '136.82']","['20140612', '20150719', '20160729', '20180608']"
69459,1650 FR (SCY),M,"['1034.18', '1012.28', '999.73', '984.38']","['20130222', '20131122', '20150308', '20170225']"
69459,1000 FR (SCY),M,"['632.72', '603.51', '580.0', '601.9']","['20121116', '20140306', '20150305', '20161105']"
69459,500 FR (SCY),M,"['299.04', '293.83', '288.05', '282.31']","['20130222', '20140306', '20150307', '20170223']"
72324,400 IM (SCY),F,"['284.48', '282.67', '290.53', '280.63']","['20121116', '20131122', '20150111', '20161118']"
72324,1650 FR (SCY),F,"['1129.34', '1128.97', '1061.51', '1083.68']","['20130105', '20140104', '20150103', '20161119']"
72324,500 FR (SCY),F,"['319.74', '326.93', '327.94', '317.59']","['20121116', '20140111', '20150110', '20161117']"
74188,100 FR (SCY),M,"['50.53', '49.63', '48.43', '46.24']","['20121116', '20131122', '20141005', '20161119']"
74188,500 FR (SCY),M,"['296.16', '298.7', '291.46', '290.22']","['20121019', '20131025', '20141107', '20170128']"
74188,50 FR (SCY),M,"['23.06', '22.86', '22.06', '21.08']","['20121116', '20131122', '20141004', '20161117']"
74188,200 FR (SCY),M,"['110.38', '112.3', '106.93', '104.11']","['20121116', '20131025', '20141116', '20161118']"
75115,100 FL (SCY),F,"['60.15', '59.39', '59.49', '59.82']","['20130307', '20131108', '20150116', '20170209']"
75115,100 BR (SCY),F,"['72.99', '71.76', '69.6', '69.78']","['20130307', '20131110', '20150117', '20170210']"
75115,200 IM (SCY),F,"['136.55', '132.42', '133.25', '134.33']","['20130119', '20131108', '20150116', '20170208']"
75588,50 FR (SCY),F,"['24.9', '25.08', '24.55', '24.5', '24.31', '25.08', '24.11', '24.5', '24.31', '24.23', '24.11', '24.5', '24.9', '24.23', '24.11', '24.5', '24.9', '24.23', '24.55', '24.5', '24.31', '24.23', '24.55', '24.5', '24.9', '25.08', '24.11', '24.5', '24.31', '25.08', '24.55', '24.5']","['20130217', '20141018', '20150515', '20170219', '20131019', '20141018', '20151017', '20170219', '20131019', '20140306', '20151017', '20170219', '20130217', '20140306', '20151017', '20170219', '20130217', '20140306', '20150515', '20170219', '20131019', '20140306', '20150515', '20170219', '20130217', '20141018', '20151017', '20170219', '20131019', '20141018', '20150515', '20170219']"
75588,200 IM (SCY),F,"['126.83', '124.93', '122.57', '120.68', '124.8', '124.93', '125.46', '120.68', '124.8', '124.93', '122.57', '125.38', '126.83', '123.02', '125.46', '125.38', '124.8', '123.02', '122.57', '120.68', '126.83', '124.93', '125.46', '120.68', '126.83', '124.93', '122.57', '125.38', '124.8', '124.93', '125.46', '125.38', '124.8', '123.02', '125.46', '125.38', '124.8', '124.93', '122.57', '120.68', '124.8', '123.02', '125.46', '120.68', '124.8', '123.02', '122.57', '125.38', '126.83', '123.02', '122.57', '120.68', '126.83', '124.93', '125.46', '125.38', '126.83', '123.02', '125.46', '120.68', '126.83', '123.02', '122.57', '125.38']","['20130307', '20141108', '20151018', '20170512', '20131019', '20141108', '20141211', '20170512', '20131019', '20141108', '20151018', '20171201', '20130307', '20140116', '20141211', '20171201', '20131019', '20140116', '20151018', '20170512', '20130307', '20141108', '20141211', '20170512', '20130307', '20141108', '20151018', '20171201', '20131019', '20141108', '20141211', '20171201', '20131019', '20140116', '20141211', '20171201', '20131019', '20141108', '20151018', '20170512', '20131019', '20140116', '20141211', '20170512', '20131019', '20140116', '20151018', '20171201', '20130307', '20140116', '20151018', '20170512', '20130307', '20141108', '20141211', '20171201', '20130307', '20140116', '20141211', '20170512', '20130307', '20140116', '20151018', '20171201']"
75588,200 FL (SCY),F,"['125.61', '122.84', '118.72', '117.34', '125.61', '122.84', '120.78', '119.74', '123.17', '118.41', '118.72', '117.34', '123.17', '122.84', '118.72', '119.74', '125.61', '118.41', '118.72', '117.34', '123.17', '118.41', '120.78', '117.34', '123.17', '118.41', '120.78', '119.74', '123.17', '122.84', '120.78', '119.74', '123.17', '122.84', '118.72', '117.34', '125.61', '118.41', '120.78', '119.74', '125.61', '118.41', '118.72', '119.74', '123.17', '118.41', '118.72', '119.74', '123.17', '122.84', '120.78', '117.34', '125.61', '122.84', '120.78', '117.34', '125.61', '122.84', '118.72', '119.74', '125.61', '118.41', '120.78', '117.34']","['20130307', '20141108', '20141213', '20170304', '20130307', '20141108', '20151017', '20171203', '20131102', '20140306', '20141213', '20170304', '20131102', '20141108', '20141213', '20171203', '20130307', '20140306', '20141213', '20170304', '20131102', '20140306', '20151017', '20170304', '20131102', '20140306', '20151017', '20171203', '20131102', '20141108', '20151017', '20171203', '20131102', '20141108', '20141213', '20170304', '20130307', '20140306', '20151017', '20171203', '20130307', '20140306', '20141213', '20171203', '20131102', '20140306', '20141213', '20171203', '20131102', '20141108', '20151017', '20170304', '20130307', '20141108', '20151017', '20170304', '20130307', '20141108', '20141213', '20171203', '20130307', '20140306', '20151017', '20170304']"
75588,100 FL (SCY),F,"['54.33', '53.7', '53.92', '52.74', '55.65', '55.14', '53.92', '54.05', '54.33', '55.14', '53.92', '52.74', '55.65', '53.7', '53.92', '52.74', '54.33', '55.14', '53.62', '54.05', '54.33', '53.7', '53.92', '54.05', '55.65', '55.14', '53.62', '54.05', '55.65', '55.14', '53.92', '52.74', '55.65', '53.7', '53.92', '54.05', '54.33', '55.14', '53.62', '52.74', '54.33', '55.14', '53.92', '54.05', '54.33', '53.7', '53.62', '52.74', '55.65', '53.7', '53.62', '52.74', '55.65', '53.7', '53.62', '54.05', '54.33', '53.7', '53.62', '54.05', '55.65', '55.14', '53.62', '52.74']","['20131102', '20140306', '20141212', '20170519', '20130307', '20141109', '20141212', '20171202', '20131102', '20141109', '20141212', '20170519', '20130307', '20140306', '20141212', '20170519', '20131102', '20141109', '20151018', '20171202', '20131102', '20140306', '20141212', '20171202', '20130307', '20141109', '20151018', '20171202', '20130307', '20141109', '20141212', '20170519', '20130307', '20140306', '20141212', '20171202', '20131102', '20141109', '20151018', '20170519', '20131102', '20141109', '20141212', '20171202', '20131102', '20140306', '20151018', '20170519', '20130307', '20140306', '20151018', '20170519', '20130307', '20140306', '20151018', '20171202', '20131102', '20140306', '20151018', '20171202', '20130307', '20141109', '20151018', '20170519']"
75588,100 BK (SCY),F,"['59.6', '60.81', '57.9', '55.91', '59.6', '60.81', '60.76', '55.91']","['20131019', '20141019', '20151018', '20170502', '20131019', '20141019', '20150111', '20170502']"
75588,100 FR (SCY),F,"['52.98', '53.42', '55.25', '52.91', '53.63', '54.59', '55.25', '52.91', '52.98', '53.42', '55.25', '54.8', '52.98', '54.59', '55.25', '54.8', '52.98', '54.59', '55.25', '52.91', '53.63', '53.42', '55.25', '54.8', '53.63', '54.59', '55.25', '54.8', '53.63', '53.42', '55.25', '52.91']","['20131102', '20140516', '20150110', '20171203', '20130118', '20141109', '20150110', '20171203', '20131102', '20140516', '20150110', '20170219', '20131102', '20141109', '20150110', '20170219', '20131102', '20141109', '20150110', '20171203', '20130118', '20140516', '20150110', '20170219', '20130118', '20141109', '20150110', '20170219', '20130118', '20140516', '20150110', '20171203']"
75588,200 FL (LCM),F,"['138.68', '135.44', '141.97', '148.34']","['20130627', '20140807', '20150730', '20170528']"
75588,100 FL (LCM),F,"['62.0', '61.68', '62.31', '61.9']","['20130627', '20140730', '20150802', '20170616']"
77128,100 BR (LCM),M,"['77.51', '73.95', '71.73', '69.41']","['20130725', '20140724', '20150724', '20170721']"
78263,50 FR (SCY),F,"['25.46', '25.52', '25.86', '25.46']","['20130131', '20140206', '20150205', '20170216']"
79015,100 FR (SCY),F,"['56.75', '56.1', '54.85', '53.1']","['20130719', '20131116', '20141115', '20161112']"
79015,50 FR (SCY),F,"['25.94', '26.03', '25.11', '24.22']","['20130719', '20140228', '20150214', '20161112']"
81845,100 FR (LCM),M,"['58.82', '57.12', '53.85', '53.06', '57.91', '57.12', '53.85', '53.06', '57.91', '55.73', '53.85', '53.06', '58.82', '55.73', '53.85', '53.06']","['20130725', '20140716', '20150712', '20170709', '20140503', '20140716', '20150712', '20170709', '20140503', '20150502', '20150712', '20170709', '20130725', '20150502', '20150712', '20170709']"
81845,100 BK (LCM),M,"['66.77', '65.98', '63.9', '62.69', '68.27', '65.98', '63.9', '62.69', '66.77', '65.93', '63.9', '62.69', '68.27', '65.93', '63.9', '62.69']","['20140503', '20150503', '20150711', '20170708', '20130725', '20150503', '20150711', '20170708', '20140503', '20140606', '20150711', '20170708', '20130725', '20140606', '20150711', '20170708']"
81845,100 FR (SCY),M,"['50.14', '47.2', '46.15', '46.15']","['20140510', '20150321', '20160227', '20180225']"
81845,50 FR (LCM),M,"['27.1', '26.11', '25.07', '24.1', '27.1', '26.14', '25.07', '24.1', '27.01', '26.14', '25.07', '24.1', '27.01', '26.11', '25.07', '24.1']","['20130807', '20150503', '20150711', '20170708', '20130807', '20140606', '20150711', '20170708', '20140503', '20140606', '20150711', '20170708', '20140503', '20150503', '20150711', '20170708']"
81845,50 FR (SCY),M,"['23.22', '21.96', '20.82', '20.96']","['20140510', '20150321', '20160325', '20180223']"
81845,200 FR (SCY),M,"['110.71', '104.86', '102.77', '103.1']","['20131213', '20150320', '20160324', '20180224']"
85593,100 FR (SCY),M,"['49.28', '47.83', '45.61', '44.19']","['20130310', '20140309', '20150314', '20161204']"
85593,200 IM (SCY),M,"['117.5', '110.98', '108.47', '105.23']","['20130227', '20140301', '20150306', '20170223']"
85593,100 FL (SCY),M,"['52.57', '49.1', '48.42', '46.3']","['20130310', '20140301', '20150306', '20170224']"
85593,200 FR (SCY),M,"['105.19', '101.47', '99.64', '98.84']","['20130310', '20140309', '20150313', '20170204']"
85593,200 FL (SCY),M,"['114.04', '111.11', '107.92', '102.86']","['20130310', '20140309', '20150315', '20170225']"
87079,50 FR (SCY),M,"['23.36', '23.22', '22.43', '22.01']","['20121207', '20131019', '20141221', '20161218']"
87079,100 FR (SCY),M,"['52.0', '50.32', '50.78', '48.49']","['20121207', '20131222', '20141212', '20161219']"
89417,500 FR (SCY),M,"['303.81', '291.17', '285.3', '292.41']","['20121012', '20131011', '20141010', '20161022']"
